,movie_id,country_name
1282,tt2475428,usa
1283,tt0405075,usa
1284,tt1582581,finland
1286,tt0277387,usa
1288,tt4419834,norway
1289,tt0161305,usa
1290,tt2039395,usa
1291,tt5946726,usa
1292,tt0310600,egypt
1293,tt1037139,usa
1294,tt1309661,usa
1295,tt0021607,usa
1296,tt0476743,philippines
1297,tt0306117,usa
1298,tt4143998,uk
1299,tt5293310,croatia
1300,tt3185178,usa
1301,tt0156706,italy
1302,tt1177927,usa
1303,tt1243959,denmark
1304,tt4803620,australia
1305,tt0160026,usa
1306,tt2149730,"france, uk"
1307,tt0413707,usa
1308,tt3024798,germany
1309,tt0264150,usa
1310,tt1102271,usa
1311,tt0073175,canada
1312,tt4500470,italy
1313,tt1418179,sweden
1314,tt2372213,spain
1315,tt3433160,usa
1316,tt0131590,uk
1317,tt0316877,usa
1318,tt0493172,usa
1319,tt0494071,usa
1320,tt0259311,germany
1321,tt1831791,usa
1322,tt1836187,mexico
1323,tt0171806,czechoslovakia
1324,tt0014893,usa
1325,tt0471668,usa
1327,tt1827488,usa
1328,tt1541650,usa
1329,tt0108610,hong kong
1330,tt1547653,usa
1331,tt0070882,usa
1333,tt2723180,"uk, poland"
1334,tt2993810,canada
1335,tt4901148,usa
1336,tt1496682,usa
1337,tt0151487,cuba
1338,tt1975146,uk
1339,tt1478413,usa
1340,tt1100119,"usa, united arab emirates"
1341,tt6898520,australia
1342,tt0223605,canada
1343,tt0017292,france
1344,tt2474378,japan
1345,tt0451346,usa
1346,tt5473112,usa
1348,tt0395247,uk
1349,tt2735168,usa
1350,tt2393192,uk
1351,tt1577103,usa
1352,tt0450110,usa
1353,tt1178566,usa
1354,tt3012602,usa
1356,tt0050732,usa
1357,tt3341758,usa
1358,tt0025071,usa
1359,tt1845848,usa
1360,tt1827345,usa
1361,tt1855256,usa
1362,tt0864711,usa
1363,tt0415706,usa
1364,tt1634072,australia
1365,tt3522010,uk
1366,tt0435135,usa
1367,tt1095496,canada
1368,tt0162909,israel
1369,tt3823392,"usa, india"
1370,tt4261996,canada
1371,tt0274213,usa
1372,tt0111329,germany
1373,tt2401866,usa
1374,tt1424801,usa
1375,tt0211304,usa
1376,tt0332143,usa
1377,tt2521544,usa
1378,tt1437412,usa
1379,tt5919140,usa
1380,tt1489248,usa
1381,tt1225643,usa
1382,tt2449930,usa
1383,tt0463776,usa
1385,tt2848638,hungary
1386,tt3801362,canada
1387,tt4969362,uk
1388,tt3555294,brazil
1389,tt5711348,uk
1391,tt3533376,uk
1392,tt0996433,south korea
1393,tt2125681,usa
1394,tt1555031,usa
1395,tt2004346,japan
1396,tt4552796,canada
1397,tt3489078,sweden
1398,tt3535236,japan
1399,tt0427882,usa
1400,tt3601460,usa
1401,tt4433818,usa
1402,tt1520263,usa
1403,tt2762674,usa
1404,tt4202124,usa
1405,tt1532335,italy
1406,tt0038496,usa
1407,tt4027830,usa
1408,tt0082614,australia
1409,tt2565216,usa
1410,tt0015290,usa
1411,tt2599786,israel
1413,tt0335022,usa
1414,tt4798250,usa
1415,tt1279163,canada
1416,tt2630324,"usa, germany"
1417,tt2197917,usa
1419,tt1738281,czech republic
1420,tt2177256,usa
1421,tt4539104,uk
1422,tt1537757,usa
1423,tt1661902,usa
1424,tt0024609,usa
1425,tt3026908,"tonga, usa"
1426,tt0914365,usa
1427,tt2574802,uk
1429,tt2179125,usa
1430,tt0233323,usa
1431,tt3112428,usa
1432,tt3641786,uk
1433,tt2270788,usa
1434,tt2266703,usa
1435,tt0403048,usa
1436,tt1483525,usa
1437,tt1116047,usa
1438,tt5757546,italy
1439,tt4065842,japan
1440,tt3448866,usa
1442,tt0236813,usa
1443,tt0435646,usa
1444,tt0428776,usa
1445,tt1997570,usa
1446,tt1297819,usa
1447,tt4471468,romania
1448,tt1182607,usa
1449,tt1886581,uk
1450,tt0210567,"usa, uk"
1451,tt3652788,india
1452,tt1068802,usa
1453,tt5081748,usa
1454,tt4088170,usa
1455,tt0206461,france
1456,tt0017037,usa
1457,tt3350708,usa
1458,tt5451696,usa
1459,tt5102016,uk
1460,tt0297876,belgium
1461,tt3663222,usa
1462,tt0426421,usa
1463,tt3447854,usa
1464,tt2413880,greece
1465,tt0268601,usa
1466,tt5150412,usa
1467,tt1077102,portugal
1468,tt1935100,usa
1469,tt1560666,uk
1470,tt3766588,usa
1471,tt0223216,canada
1472,tt2101402,finland
1473,tt5486418,usa
1474,tt3215916,usa
1475,tt2675298,usa
1476,tt1937316,usa
1477,tt0385341,"austria, west germany"
1478,tt1861435,usa
1479,tt1722592,germany
1480,tt4158870,usa
1481,tt0005607,usa
1482,tt1645988,usa
1483,tt6170682,usa
1484,tt3860932,"austria, canada, usa"
1485,tt5077390,uk
1486,tt0229361,canada
1487,tt0794119,"georgia, netherlands"
1488,tt5152550,"italy, nigeria"
1489,tt3572588,usa
1490,tt0012983,usa
1491,tt1786429,usa
1492,tt0419827,south korea
1493,tt3314714,italy
1494,tt0134500,usa
1496,tt0320398,canada
1497,tt3740038,uk
1498,tt3512680,usa
1499,tt5142320,"south korea, thailand, uk"
1500,tt1665805,usa
1501,tt0413055,usa
1502,tt0299450,usa
1503,tt3043922,india
1504,tt2256872,uk
1505,tt0310590,usa
1506,tt2498424,usa
1508,tt0480384,philippines
1509,tt0255419,usa
1510,tt1496816,usa
1511,tt0391756,australia
1512,tt2664032,czech republic
1513,tt0175087,usa
1514,tt0417015,usa
1515,tt3810016,usa
1516,tt6815760,canada
1517,tt7603044,singapore
1518,tt0181444,usa
1520,tt1928283,usa
1521,tt1541960,spain
1522,tt3155088,usa
1523,tt0127031,usa
1524,tt1435983,usa
1525,tt0450137,"canada, usa"
1526,tt0259304,usa
1527,tt2732122,usa
1528,tt0219739,usa
1529,tt2354301,belgium
1530,tt4378862,usa
1531,tt1732504,uk
1532,tt0103977,usa
1533,tt1277453,france
1534,tt0135121,usa
1535,tt4191768,usa
1536,tt5157754,usa
1537,tt0110899,usa
1538,tt3532218,usa
1539,tt2861614,usa
1540,tt0100204,usa
1542,tt0816089,canada
1543,tt0268528,thailand
1545,tt3919238,usa
1546,tt0201675,canada
1547,tt5876750,uk
1548,tt0304640,usa
1549,tt1950211,germany
1550,tt1069956,usa
1551,tt1590268,canada
1552,tt0019901,germany
1553,tt1378265,uk
1554,tt0211906,south africa
1555,tt4126990,japan
1556,tt0385286,usa
1557,tt4118562,usa
1558,tt2027050,uk
1559,tt2153961,uk
1560,tt2442062,uk
1561,tt0389912,canada
1562,tt5040684,usa
1564,tt4468900,usa
1565,tt2512040,east germany
1566,tt2971400,usa
1567,tt0316230,usa
1568,tt0219366,usa
1569,tt0139732,usa
1570,tt6534616,usa
1571,tt5277414,uk
1572,tt1921128,usa
1573,tt0329156,usa
1574,tt5372142,usa
1575,tt0949758,usa
1576,tt3582616,uk
1578,tt0145600,usa
1579,tt1992280,usa
1580,tt0116442,usa
1581,tt2606544,uk
1582,tt5846622,usa
1583,tt1474594,usa
1584,tt0031732,usa
1585,tt1493915,usa
1586,tt1017941,nigeria
1587,tt0368029,usa
1588,tt0066530,"france, tunisia"
1589,tt0307447,usa
1590,tt1697978,japan
1591,tt7241550,usa
1592,tt1576690,belgium
1593,tt0061512,usa
1594,tt0087433,china
1595,tt1854248,"iraq, usa, china, india"
1596,tt1858399,ireland
1597,tt3208572,usa
1598,tt0135239,usa
1599,tt1362429,usa
1600,tt0116483,usa
1601,tt1401718,usa
1602,tt0438045,usa
1603,tt0466956,usa
1604,tt0178451,usa
1605,tt1095109,"bosnia and herzegovina, slovenia"
1606,tt5143666,usa
1607,tt2161427,uk
1608,tt3764958,switzerland
1609,tt1403230,usa
1610,tt1657945,usa
1611,tt5980418,australia
1612,tt0114923,"canada, usa"
1613,tt3695606,usa
1614,tt1718740,france
1615,tt1800366,usa
1616,tt0085494,usa
1617,tt0386116,usa
1618,tt0180626,usa
1619,tt4552040,japan
1620,tt3254150,usa
1621,tt0215278,usa
1622,tt1836093,usa
1623,tt3066606,usa
1624,tt1266582,usa
1625,tt0410165,netherlands
1626,tt0950505,usa
1627,tt3213662,ireland
1628,tt4608542,usa
1629,tt2280362,usa
1630,tt1391736,usa
1631,tt5136418,france
1632,tt0366268,usa
1633,tt0875140,usa
1634,tt0077287,mexico
1635,tt4079562,australia
1636,tt0329679,"usa, canada"
1637,tt4458758,usa
1638,tt4845544,usa
1639,tt1391583,"australia, italy, germany, france"
1640,tt1540083,usa
1641,tt3526590,usa
1642,tt5329184,usa
1643,tt0031148,usa
1644,tt0777717,usa
1646,tt6445440,usa
1647,tt1175018,usa
1648,tt2458296,uk
1649,tt5985310,usa
1650,tt2062624,"usa, france"
1651,tt5193378,usa
1652,tt1316091,usa
1653,tt0191523,usa
1654,tt2361263,uk
1655,tt0185340,usa
1656,tt0398904,usa
1657,tt0271679,italy
1658,tt5298184,usa
1659,tt0016189,usa
1660,tt1219801,canada
1661,tt2096601,china
1662,tt0363557,usa
1664,tt2019997,usa
1665,tt0193229,japan
1666,tt1125383,usa
1667,tt4848280,usa
1669,tt3312180,argentina
1670,tt1523985,usa
1671,tt2024528,usa
1672,tt1971382,venezuela
1673,tt1785346,usa
1674,tt0035130,italy
1675,tt0757973,usa
1676,tt0382217,usa
1677,tt1490557,usa
1678,tt0846672,australia
1679,tt0248118,china
1680,tt1436569,iran
1681,tt2318355,uk
1682,tt1811300,usa
1683,tt0354505,usa
1684,tt0428554,usa
1685,tt2356058,"usa, australia"
1686,tt0136840,usa
1687,tt3233222,usa
1688,tt0200595,usa
1689,tt3374200,usa
1690,tt3326146,australia
1691,tt2196050,usa
1692,tt1560974,usa
1693,tt0289293,usa
1694,tt0332618,canada
1695,tt1854310,finland
1696,tt0172341,"usa, spain"
1697,tt1399198,turkey
1698,tt1308680,germany
1699,tt3860288,japan
1700,tt1697647,usa
1701,tt0258250,uk
1702,tt5143190,usa
1704,tt0055854,france
1705,tt5005656,usa
1706,tt0152247,usa
1707,tt2786272,canada
1708,tt0076218,italy
1709,tt0095717,spain
1710,tt3084352,uk
1711,tt2520610,usa
1712,tt1894479,usa
1713,tt0197358,finland
1714,tt2549996,indonesia
1715,tt0979233,"uk, canada"
1716,tt0043942,usa
1717,tt1802504,"portugal, mozambique, france"
1718,tt3101130,ukraine
1720,tt1989542,"usa, china"
1721,tt0415739,usa
1723,tt3906726,usa
1725,tt4419506,usa
1726,tt7953568,japan
1727,tt0496306,usa
1728,tt1378319,usa
1729,tt3591708,usa
1730,tt2110456,usa
1731,tt1886560,france
1732,tt2133292,usa
1733,tt0168468,usa
1734,tt0474580,usa
1735,tt3118694,usa
1736,tt1993346,usa
1737,tt1466428,uk
1738,tt5427718,usa
1739,tt4882380,usa
1740,tt6088336,usa
1741,tt0814272,usa
1742,tt2355915,usa
1744,tt0076684,france
1745,tt0002602,denmark
1746,tt2002706,france
1747,tt2017535,usa
1748,tt3335458,usa
1749,tt3717734,australia
1750,tt2996110,usa
1751,tt3462498,usa
1752,tt0324447,usa
1753,tt0063556,"italy, spain"
1754,tt0176940,greece
1755,tt0047433,"uk, new zealand"
1756,tt1146326,usa
1758,tt5136466,usa
1759,tt0472741,usa
1761,tt0147964,usa
1763,tt3830634,australia
1764,tt5230024,spain
1765,tt3609972,south korea
1766,tt1606346,usa
1767,tt2916416,"japan, france, china"
1768,tt3847226,poland
1769,tt5128150,"canada, usa"
1770,tt0120586,usa
1771,tt0123493,usa
1772,tt0483756,usa
1773,tt1436341,usa
1774,tt0470221,sweden
1775,tt0386824,"colombia, germany, uk"
1776,tt5142400,"uk, usa"
1777,tt0490501,uk
1778,tt3823712,usa
1779,tt1652291,usa
1780,tt4048362,netherlands
1781,tt0366192,egypt
1782,tt4154796,usa
1783,tt0920634,usa
1784,tt1535026,usa
1786,tt5239666,usa
1788,tt1501002,usa
1789,tt4677550,usa
1790,tt0003283,usa
1791,tt0456696,mexico
1792,tt1600719,canada
1793,tt0008872,usa
1794,tt0869152,canada
1795,tt2428530,usa
1796,tt5891588,philippines
1798,tt2877412,uk
1799,tt3277040,usa
1800,tt3415174,usa
1801,tt0966581,usa
1802,tt1275716,uk
1803,tt0443053,uk
1805,tt1606687,italy
1806,tt1645857,canada
1807,tt2505082,usa
1808,tt0852689,usa
1809,tt2697468,"france, australia"
1810,tt4786442,usa
1811,tt0060653,west germany
1812,tt2294864,france
1813,tt0349295,usa
1814,tt6096934,uk
1815,tt0051946,usa
1816,tt0037861,usa
1817,tt0185560,usa
1818,tt0150545,usa
1820,tt5556054,uk
1821,tt0488487,usa
1822,tt5842616,india
1823,tt1820432,usa
1824,tt0170388,usa
1825,tt5347544,usa
1826,tt5302064,usa
1827,tt2171919,usa
1828,tt2451788,australia
1830,tt2602244,usa
1831,tt5715288,uk
1832,tt0099297,"italy, argentina"
1833,tt0892862,usa
1834,tt0263458,japan
1835,tt0336077,west germany
1836,tt3412950,spain
1837,tt0273077,usa
1838,tt0339343,"usa, canada"
1839,tt4491640,brazil
1840,tt1808454,poland
1841,tt0282512,germany
1842,tt4299978,slovakia
1843,tt3690920,usa
1844,tt0134869,usa
1845,tt0391122,usa
1846,tt0322499,canada
1847,tt2225560,canada
1848,tt0279940,usa
1849,tt2397417,canada
1850,tt4708410,uk
1851,tt4313554,uk
1852,tt0174727,usa
1853,tt1357414,uk
1854,tt0161451,usa
1855,tt1244629,usa
1856,tt0965351,usa
1857,tt0294740,usa
1858,tt4939008,usa
1859,tt1861380,usa
1860,tt0093228,"taiwan, hong kong"
1861,tt3909220,usa
1862,tt5488396,usa
1863,tt0410439,usa
1864,tt3054286,france
1865,tt0093437,usa
1866,tt3780650,usa
1867,tt3689862,usa
1868,tt2308593,usa
1869,tt0358583,usa
1870,tt1692093,uk
1871,tt0060511,usa
1872,tt4807606,usa
1873,tt0434629,usa
1874,tt4562788,usa
1875,tt0772125,usa
1876,tt2196300,usa
1877,tt0236866,canada
1878,tt1999143,uk
1879,tt0468753,japan
1880,tt1247793,france
1881,tt1720880,usa
1882,tt0475088,usa
1883,tt2873014,mexico
1884,tt1798267,japan
1885,tt0463491,usa
1886,tt0031982,usa
1887,tt0331083,uk
1888,tt7189374,cuba
1889,tt5843838,usa
1890,tt0227341,canada
1891,tt4343622,usa
1892,tt3589886,australia
1893,tt5431476,"germany, italy, uk"
1895,tt0024144,usa
1896,tt6262760,usa
1897,tt0376198,usa
1898,tt4400196,uk
1899,tt0452967,usa
1900,tt1561439,usa
1901,tt2437548,usa
1902,tt3169710,france
1903,tt0040876,usa
1904,tt2731398,"usa, iran, france"
1905,tt1762347,italy
1906,tt1688691,japan
1907,tt0400242,usa
1908,tt1542709,usa
1909,tt1208608,usa
1910,tt0111806,usa
1911,tt0109038,canada
1913,tt2414822,"south africa, new zealand, indonesia"
1914,tt0251070,usa
1915,tt0393163,usa
1916,tt0300473,usa
1917,tt5787588,germany
1918,tt0483830,usa
1919,tt1884262,usa
1920,tt0433418,usa
1921,tt3990516,canada
1922,tt0062615,west germany
1923,tt3564728,usa
1924,tt0799740,usa
1925,tt3671134,usa
1926,tt0763852,usa
1927,tt4472466,uk
1928,tt0130826,germany
1929,tt0315852,france
1930,tt5555524,south africa
1931,tt3663318,uk
1932,tt0208325,canada
1933,tt2403682,"canada, ecuador, usa"
1934,tt0343669,usa
1935,tt2806162,usa
1936,tt1003208,usa
1937,tt4631810,france
1938,tt2414114,usa
1939,tt4933774,usa
1940,tt5304586,uk
1941,tt0839938,new zealand
1942,tt1576382,argentina
1943,tt1342834,usa
1944,tt1895570,australia
1945,tt0359575,philippines
1946,tt0376595,switzerland
1947,tt4145348,usa
1948,tt7326430,iran
1950,tt0306144,usa
1951,tt1785376,usa
1952,tt5680890,greece
1953,tt0142006,hong kong
1954,tt4409982,germany
1955,tt0193876,usa
1956,tt0459767,argentina
1957,tt6206334,"usa, uk, canada"
1958,tt3533594,usa
1959,tt3364014,usa
1960,tt2828040,nepal
1961,tt0298268,usa
1962,tt0430675,usa
1963,tt3803754,india
1964,tt6297136,usa
1965,tt0469688,usa
1966,tt0227138,usa
1967,tt2137286,usa
1968,tt6330302,usa
1969,tt0268035,india
1970,tt1543582,uk
1971,tt0413742,usa
1972,tt2290779,canada
1973,tt0005649,usa
1974,tt2387132,"usa, canada, germany, mexico"
1975,tt4765380,russia
1978,tt0233862,usa
1979,tt4269902,usa
1981,tt4478644,usa
1982,tt1652334,usa
1983,tt2050533,usa
1984,tt4401806,usa
1985,tt0055293,uk
1986,tt5699734,usa
1987,tt3100274,usa
1988,tt1135755,uk
1989,tt1951304,usa
1990,tt0188025,usa
1991,tt2557050,usa
1992,tt4701570,uk
1993,tt1407127,west germany
1994,tt0912586,usa
1995,tt2269486,usa
1996,tt2603384,usa
1998,tt1131583,usa
1999,tt2553772,usa
2000,tt2299475,canada
2001,tt2174926,usa
2002,tt1933559,usa
2003,tt1965171,uk
2004,tt0424261,"italy, morocco"
2005,tt0436039,usa
2006,tt0493248,usa
2007,tt4185096,india
2008,tt2501698,usa
2009,tt0390200,uk
2010,tt3838818,uk
2011,tt3018936,usa
2012,tt0470532,china
2013,tt2091222,usa
2014,tt1980086,france
2015,tt0009012,usa
2016,tt0048316,usa
2017,tt6006772,usa
2018,tt5094872,usa
2019,tt0061810,usa
2021,tt1034314,"finland, germany, australia"
2022,tt5707198,"usa, uk, hong kong, south korea"
2023,tt0471160,croatia
2024,tt0470023,"usa, canada"
2025,tt4327478,usa
2026,tt0281150,egypt
2027,tt2199715,usa
2028,tt4318716,usa
2029,tt0216735,"france, belgium, canada"
2030,tt1883190,uk
2031,tt0242463,usa
2032,tt6150046,south korea
2034,tt3087490,"usa, cambodia"
2035,tt0476324,australia
2036,tt1786393,greece
2037,tt0073454,usa
2038,tt2997142,usa
2039,tt1298792,uk
2040,tt0085761,canada
2041,tt3527510,"bulgaria, sweden, netherlands"
2042,tt1294969,usa
2043,tt0864780,nigeria
2044,tt0447895,usa
2045,tt0111695,usa
2046,tt2120111,usa
2047,tt0431116,uk
2048,tt0433466,usa
2049,tt5345694,usa
2050,tt0899195,usa
2051,tt2479664,uk
2052,tt3590488,qatar
2053,tt0470893,usa
2054,tt6525582,germany
2055,tt0321398,usa
2056,tt1460639,usa
2057,tt0999910,japan
2058,tt0180545,usa
2059,tt3958384,"uk, ireland"
2060,tt0823206,usa
2061,tt0104050,usa
2062,tt6786550,"guatemala, mexico"
2063,tt2179231,uk
2064,tt2883298,russia
2065,tt5205046,canada
2066,tt0423444,france
2067,tt3002514,france
2069,tt1924339,usa
2070,tt4903142,japan
2071,tt3426194,usa
2072,tt3593902,usa
2073,tt0037522,usa
2074,tt2012560,japan
2075,tt1329373,uk
2076,tt0098369,canada
2077,tt0230426,soviet union
2078,tt0263290,turkey
2079,tt0174666,usa
2080,tt0073622,taiwan
2081,tt5171834,usa
2082,tt3810630,usa
2084,tt0419208,japan
2085,tt1496897,uk
2086,tt0403928,usa
2087,tt0054295,usa
2088,tt1322339,usa
2089,tt1136626,usa
2090,tt0323177,"hong kong, iceland"
2091,tt4339936,australia
2092,tt1858531,usa
2093,tt3759144,usa
2094,tt4171982,"germany, austria"
2095,tt2846200,canada
2096,tt4040042,france
2097,tt3465918,usa
2098,tt4397624,usa
2099,tt0040182,usa
2100,tt1639081,usa
2102,tt0004337,usa
2104,tt3907702,netherlands
2105,tt5637628,usa
2106,tt0020087,usa
2107,tt2144538,uk
2108,tt0296187,usa
2109,tt0409356,usa
2112,tt3727758,usa
2113,tt0018076,usa
2114,tt1144481,usa
2115,tt1536508,usa
2116,tt6896826,canada
2117,tt7908312,canada
2118,tt1680046,usa
2119,tt0258471,usa
2121,tt4295588,usa
2122,tt0220865,usa
2123,tt0249889,mexico
2124,tt1665406,usa
2126,tt0486554,usa
2127,tt4934228,usa
2128,tt3229704,usa
2129,tt3045786,usa
2130,tt1038982,usa
2133,tt2326452,usa
2134,tt3021522,usa
2135,tt2357558,uk
2136,tt1809342,usa
2138,tt0455352,argentina
2139,tt0106399,usa
2140,tt0449503,spain
2141,tt3574276,ireland
2142,tt0770716,usa
2143,tt0042509,usa
2144,tt3444442,usa
2145,tt2508460,norway
2146,tt0259650,canada
2147,tt5501264,usa
2148,tt0274990,uk
2149,tt0323899,usa
2150,tt0762126,usa
2151,tt0407486,usa
2152,tt5271376,usa
2153,tt2052017,usa
2154,tt0387179,usa
2155,tt0832855,germany
2156,tt5711632,usa
2157,tt3737170,usa
2158,tt0808146,"canada, usa"
2159,tt0815161,usa
2161,tt5636656,philippines
2162,tt1789900,usa
2164,tt4205724,usa
2165,tt0331822,usa
2166,tt0404469,usa
2167,tt1587204,usa
2168,tt0402815,usa
2169,tt2195674,uk
2171,tt4866510,poland
2173,tt0080079,usa
2174,tt3233840,usa
2175,tt4160844,canada
2176,tt2534300,usa
2177,tt0102765,usa
2178,tt1988772,france
2179,tt0891290,usa
2180,tt1914383,usa
2181,tt5610626,usa
2182,tt0875154,usa
2183,tt3611088,india
2184,tt0227246,canada
2185,tt4908442,france
2186,tt0061683,uk
2187,tt0937231,"south korea, vietnam"
2188,tt0164982,japan
2189,tt0976106,usa
2190,tt3912750,czech republic
2191,tt4662156,usa
2192,tt2853182,usa
2193,tt6051834,usa
2194,tt3880496,usa
2195,tt3550370,"uk, ireland"
2197,tt4020156,uk
2198,tt1159480,nigeria
2199,tt1663145,japan
2200,tt6932146,usa
2201,tt5860504,usa
2202,tt3588068,usa
2203,tt1356827,usa
2204,tt0192117,usa
2205,tt4050202,usa
2206,tt4910000,usa
2207,tt5252902,uk
2208,tt4048250,philippines
2209,tt1447964,usa
2210,tt4196450,"usa, canada"
2211,tt1358579,usa
2212,tt2619826,uk
2213,tt2075075,hong kong
2214,tt1219273,usa
2215,tt3725224,usa
2216,tt0263205,ireland
2217,tt0401440,usa
2218,tt2004375,philippines
2219,tt1592551,uk
2221,tt0427611,usa
2222,tt5496434,italy
2223,tt0088326,usa
2224,tt2375075,usa
2225,tt0234121,usa
2226,tt3523620,usa
2227,tt0073632,switzerland
2228,tt5656950,usa
2229,tt3859930,uk
2230,tt0205889,uk
2232,tt1672111,france
2233,tt3651362,germany
2234,tt3975200,usa
2235,tt0224232,usa
2236,tt2292044,usa
2238,tt5533500,"china, hong kong"
2239,tt5339550,usa
2240,tt2130092,usa
2241,tt0365356,usa
2243,tt2214909,usa
2244,tt0974515,spain
2245,tt4190194,"austria, usa"
2246,tt3374166,usa
2247,tt2405156,australia
2248,tt0257288,uzbekistan
2249,tt3757698,uk
2250,tt0063718,chile
2251,tt3963448,usa
2252,tt0280546,usa
2253,tt5139268,usa
2254,tt0128318,usa
2255,tt4427684,usa
2256,tt0480026,usa
2257,tt2855758,uk
2258,tt0145243,usa
2259,tt5061884,usa
2260,tt0275746,usa
2261,tt6057074,usa
2262,tt0374904,usa
2263,tt1445675,usa
2264,tt1417101,iran
2265,tt5211644,canada
2267,tt1068279,usa
2268,tt0459251,usa
2269,tt0460556,australia
2270,tt1740820,usa
2271,tt0386071,uk
2272,tt4642482,italy
2273,tt0480720,china
2274,tt0809161,usa
2275,tt2161451,uk
2276,tt0966562,usa
2277,tt4025762,usa
2278,tt0151416,usa
2279,tt4917864,germany
2280,tt0388204,canada
2281,tt1045058,usa
2282,tt0328444,usa
2284,tt0407264,usa
2286,tt5390314,usa
2287,tt0041460,uk
2288,tt4433644,bhutan
2289,tt2217691,"japan, usa"
2290,tt2589126,usa
2291,tt1262937,usa
2292,tt4648292,canada
2293,tt1677028,nigeria
2294,tt1176411,usa
2295,tt5798108,ireland
2296,tt1506943,usa
2297,tt5358300,usa
2298,tt0132724,france
2299,tt5981732,usa
2300,tt0257528,belgium
2301,tt0042265,uk
2302,tt2020013,uk
2305,tt1180306,sweden
2306,tt1271990,usa
2307,tt1608167,italy
2308,tt0074442,"italy, usa"
2309,tt2324394,"usa, brazil"
2310,tt1823751,usa
2311,tt1397047,usa
2312,tt2006299,canada
2313,tt0843850,usa
2314,tt3414214,"usa, romania"
2315,tt3396008,usa
2316,tt5270688,usa
2317,tt0083181,"denmark, uk"
2320,tt1826703,usa
2322,tt0363206,usa
2323,tt0177119,usa
2324,tt1204302,usa
2325,tt0050629,"italy, usa"
2326,tt1528702,austria
2327,tt5845712,canada
2328,tt5120460,usa
2329,tt1992109,usa
2330,tt5427450,"germany, mali"
2331,tt1747972,usa
2332,tt3663224,usa
2333,tt0777948,usa
2334,tt2780462,uk
2335,tt5995372,usa
2336,tt0405068,usa
2337,tt0399784,france
2338,tt2502138,usa
2339,tt2229439,uk
2340,tt0120383,usa
2341,tt0075364,"france, italy"
2342,tt2210916,australia
2343,tt2489070,canada
2344,tt0015892,uk
2345,tt0796327,usa
2346,tt1313158,japan
2347,tt1816574,usa
2348,tt0102025,cuba
2349,tt3995664,italy
2350,tt1274610,germany
2351,tt2281239,usa
2352,tt0057504,uk
2353,tt0778802,spain
2354,tt0438769,south africa
2355,tt0485074,greece
2356,tt1281108,uk
2357,tt0002162,usa
2358,tt0480387,usa
2359,tt2672784,usa
2360,tt1534567,taiwan
2361,tt2179744,canada
