,movie_id,awards_unclean,award_name,award_qty,extra_award_name,extra_award_qty,nomination_name,nomination_qty,extra_nomination_name,extra_nomination_qty
176002,tt0817230,7 wins & 12 nominations.,,,unknown,7.0,,,unknown,12.0
176003,tt0780653,won 1 oscar. another 3 wins & 8 nominations.,oscar,1.0,unknown,3.0,,,unknown,8.0
176004,tt1139328,33 wins & 54 nominations.,,,unknown,33.0,,,unknown,54.0
176006,tt1385867,1 nomination.,,,,,,,unknown,1.0
176007,tt0455407,11 nominations.,,,,,,,unknown,11.0
176009,tt0947810,6 nominations.,,,,,,,unknown,6.0
176010,tt0815236,1 nomination.,,,,,,,unknown,1.0
176011,tt1305583,3 nominations.,,,,,,,unknown,3.0
176012,tt1403981,4 wins & 5 nominations.,,,unknown,4.0,,,unknown,5.0
176013,tt1736648,1 nomination.,,,,,,,unknown,1.0
176014,tt1038919,4 wins & 5 nominations.,,,unknown,4.0,,,unknown,5.0
176015,tt1196141,5 wins & 9 nominations.,,,unknown,5.0,,,unknown,9.0
176016,tt1053424,2 nominations.,,,,,,,unknown,2.0
176017,tt1017451,6 nominations.,,,,,,,unknown,6.0
176018,tt1234654,2 wins & 14 nominations.,,,unknown,2.0,,,unknown,14.0
176021,tt1294226,4 wins & 10 nominations.,,,unknown,4.0,,,unknown,10.0
176022,tt0800320,4 wins & 12 nominations.,,,unknown,4.0,,,unknown,12.0
176024,tt1279935,4 wins & 8 nominations.,,,unknown,4.0,,,unknown,8.0
176025,tt1462054,1 nomination.,,,,,,,unknown,1.0
176027,tt1250777,19 wins & 61 nominations.,,,unknown,19.0,,,unknown,61.0
176031,tt1587707,nominated for 1 oscar. another 24 wins & 28 nominations.,,,unknown,24.0,oscar,1.0,unknown,28.0
176032,tt1212436,2 nominations.,,,,,,,unknown,2.0
176033,tt0480255,1 win & 7 nominations.,,,unknown,1.0,,,unknown,7.0
176034,tt1510907,1 nomination.,,,,,,,unknown,1.0
176035,tt0492389,1 win & 1 nomination.,,,unknown,1.0,,,unknown,1.0
176036,tt1179056,2 wins & 11 nominations.,,,unknown,2.0,,,unknown,11.0
176037,tt0878835,5 wins & 17 nominations.,,,unknown,5.0,,,unknown,17.0
176038,tt1424003,1 win & 2 nominations.,,,unknown,1.0,,,unknown,2.0
176039,tt1393020,nominated for 1 bafta film award. another 1 win & 5 nominations.,,,unknown,1.0,bafta,1.0,unknown,5.0
176040,tt1020938,3 nominations.,,,,,,,unknown,3.0
176041,tt1522857,4 wins & 11 nominations.,,,unknown,4.0,,,unknown,11.0
176043,tt1407061,1 win & 11 nominations.,,,unknown,1.0,,,unknown,11.0
176044,tt0892318,6 nominations.,,,,,,,unknown,6.0
176045,tt0955308,1 win & 14 nominations.,,,unknown,1.0,,,unknown,14.0
176046,tt1470023,1 nomination.,,,,,,,unknown,1.0
176048,tt1261945,8 wins & 9 nominations.,,,unknown,8.0,,,unknown,9.0
176050,tt1226229,14 nominations.,,,,,,,unknown,14.0
176051,tt1392197,3 nominations.,,,,,,,unknown,3.0
176054,tt1291465,1 win & 14 nominations.,,,unknown,1.0,,,unknown,14.0
176055,tt0429493,2 wins & 4 nominations.,,,unknown,2.0,,,unknown,4.0
176056,tt1155076,5 wins & 12 nominations.,,,unknown,5.0,,,unknown,12.0
176057,tt1399683,nominated for 4 oscars. another 63 wins & 120 nominations.,,,unknown,63.0,oscar,4.0,unknown,120.0
176058,tt1568150,5 wins & 12 nominations.,,,unknown,5.0,,,unknown,12.0
176059,tt1548865,3 nominations.,,,,,,,unknown,3.0
176060,tt1515935,1 nomination.,,,,,,,unknown,1.0
176061,tt1075747,1 win & 4 nominations.,,,unknown,1.0,,,unknown,4.0
176062,tt1336617,6 nominations.,,,,,,,unknown,6.0
176063,tt0954947,2 wins & 5 nominations.,,,unknown,2.0,,,unknown,5.0
176064,tt1334470,2 nominations.,,,,,,,unknown,2.0
176065,tt1484522,2 wins.,,,unknown,2.0,,,,
176066,tt1562450,1 nomination.,,,,,,,unknown,1.0
176067,tt1013743,4 nominations.,,,,,,,unknown,4.0
176068,tt1375670,3 wins & 4 nominations.,,,unknown,3.0,,,unknown,4.0
176069,tt1559549,nominated for 1 oscar. another 10 wins & 19 nominations.,,,unknown,10.0,oscar,1.0,unknown,19.0
176071,tt1125929,1 win & 1 nomination.,,,unknown,1.0,,,unknown,1.0
176072,tt1424381,2 wins & 4 nominations.,,,unknown,2.0,,,unknown,4.0
176073,tt0842926,nominated for 4 oscars. another 28 wins & 120 nominations.,,,unknown,28.0,oscar,4.0,unknown,120.0
176074,tt1447972,1 nomination.,,,,,,,unknown,1.0
176076,tt0963966,1 win & 1 nomination.,,,unknown,1.0,,,unknown,1.0
176078,tt0493949,1 win & 4 nominations.,,,unknown,1.0,,,unknown,4.0
176079,tt1572769,3 nominations.,,,,,,,unknown,3.0
176080,tt1334532,1 win & 5 nominations.,,,unknown,1.0,,,unknown,5.0
176081,tt1287468,1 win & 3 nominations.,,,unknown,1.0,,,unknown,3.0
176082,tt1438254,4 nominations.,,,,,,,unknown,4.0
176083,tt0427152,1 nomination.,,,,,,,unknown,1.0
176085,tt1322264,1 win & 3 nominations.,,,unknown,1.0,,,unknown,3.0
176086,tt1280015,1 win & 3 nominations.,,,unknown,1.0,,,unknown,3.0
176087,tt0817177,2 wins & 2 nominations.,,,unknown,2.0,,,unknown,2.0
176088,tt1193631,2 nominations.,,,,,,,unknown,2.0
176090,tt1407084,1 nomination.,,,,,,,unknown,1.0
176091,tt1273241,3 wins & 1 nomination.,,,unknown,3.0,,,unknown,1.0
176092,tt1290082,1 win & 1 nomination.,,,unknown,1.0,,,unknown,1.0
176093,tt1320253,3 wins & 5 nominations.,,,unknown,3.0,,,unknown,5.0
176094,tt0446029,17 wins & 62 nominations.,,,unknown,17.0,,,unknown,62.0
176096,tt1313092,nominated for 1 oscar. another 38 wins & 54 nominations.,,,unknown,38.0,oscar,1.0,unknown,54.0
176097,tt1447508,2 wins & 6 nominations.,,,unknown,2.0,,,unknown,6.0
176098,tt1666186,7 nominations.,,,,,,,unknown,7.0
176099,tt1568923,5 wins & 10 nominations.,,,unknown,5.0,,,unknown,10.0
176101,tt0464154,2 wins & 12 nominations.,,,unknown,2.0,,,unknown,12.0
176102,tt0889573,1 win & 2 nominations.,,,unknown,1.0,,,unknown,2.0
176103,tt1468387,1 win & 2 nominations.,,,unknown,1.0,,,unknown,2.0
176104,tt1320244,7 wins & 10 nominations.,,,unknown,7.0,,,unknown,10.0
176105,tt1135084,2 wins & 6 nominations.,,,unknown,2.0,,,unknown,6.0
176106,tt1020558,1 nomination.,,,,,,,unknown,1.0
176107,tt1440728,3 nominations.,,,,,,,unknown,3.0
176109,tt0985694,2 wins & 6 nominations.,,,unknown,2.0,,,unknown,6.0
176110,tt1725929,2 nominations.,,,,,,,unknown,2.0
176112,tt1334260,7 wins & 26 nominations.,,,unknown,7.0,,,unknown,26.0
176113,tt1213012,1 nomination.,,,,,,,unknown,1.0
176114,tt1314655,2 nominations.,,,,,,,unknown,2.0
176115,tt1282140,nominated for 1 golden globe. another 9 wins & 20 nominations.,,,unknown,9.0,golden globe,1.0,unknown,20.0
176116,tt0840361,nominated for 1 oscar. another 9 wins & 45 nominations.,,,unknown,9.0,oscar,1.0,unknown,45.0
176117,tt1584016,2 wins & 6 nominations.,,,unknown,2.0,,,unknown,6.0
176118,tt1414382,2 wins.,,,unknown,2.0,,,,
176119,tt1462758,15 wins & 32 nominations.,,,unknown,15.0,,,unknown,32.0
176120,tt1228987,14 wins & 28 nominations.,,,unknown,14.0,,,unknown,28.0
176121,tt1055292,2 nominations.,,,,,,,unknown,2.0
176122,tt0872230,1 nomination.,,,,,,,unknown,1.0
176123,tt1028576,3 wins & 6 nominations.,,,unknown,3.0,,,unknown,6.0
176124,tt1242432,2 nominations.,,,,,,,unknown,2.0
176125,tt1555149,37 wins & 15 nominations.,,,unknown,37.0,,,unknown,15.0
176127,tt1486190,4 wins & 3 nominations.,,,unknown,4.0,,,unknown,3.0
176128,tt1245526,nominated for 1 golden globe. another 4 wins & 18 nominations.,,,unknown,4.0,golden globe,1.0,unknown,18.0
176129,tt1244754,9 wins & 8 nominations.,,,unknown,9.0,,,unknown,8.0
176130,tt1321865,won 1 golden globe. another 16 wins & 45 nominations.,golden globe,1.0,unknown,16.0,,,unknown,45.0
176131,tt1212419,nominated for 1 oscar. another 4 wins & 13 nominations.,,,unknown,4.0,oscar,1.0,unknown,13.0
176132,tt1536044,1 win & 2 nominations.,,,unknown,1.0,,,unknown,2.0
176133,tt1477076,3 nominations.,,,,,,,unknown,3.0
176135,tt1231583,7 nominations.,,,,,,,unknown,7.0
176136,tt1001526,2 wins & 16 nominations.,,,unknown,2.0,,,unknown,16.0
176137,tt1659175,14 wins & 26 nominations.,,,unknown,14.0,,,unknown,26.0
176138,tt1341167,won 1 bafta film award. another 8 wins & 23 nominations.,bafta,1.0,unknown,8.0,,,unknown,23.0
176140,tt1126618,1 win & 3 nominations.,,,unknown,1.0,,,unknown,3.0
176141,tt1564585,1 nomination.,,,,,,,unknown,1.0
176142,tt0477080,nominated for 1 oscar. another 1 win & 13 nominations.,,,unknown,1.0,oscar,1.0,unknown,13.0
176143,tt1458175,4 nominations.,,,,,,,unknown,4.0
176144,tt1126591,won 1 golden globe. another 5 wins & 18 nominations.,golden globe,1.0,unknown,5.0,,,unknown,18.0
176145,tt1433108,5 nominations.,,,,,,,unknown,5.0
176146,tt1578261,2 nominations.,,,,,,,unknown,2.0
176147,tt1041804,2 nominations.,,,,,,,unknown,2.0
176149,tt0775543,8 wins & 18 nominations.,,,unknown,8.0,,,unknown,18.0
176150,tt1243957,nominated for 3 golden globes. another 4 wins & 1 nomination.,,,unknown,4.0,golden globe,3.0,unknown,1.0
176151,tt1274300,nominated for 1 oscar. another 2 wins & 3 nominations.,,,unknown,2.0,oscar,1.0,unknown,3.0
176152,tt1341188,2 nominations.,,,,,,,unknown,2.0
176153,tt1104001,nominated for 1 oscar. another 10 wins & 49 nominations.,,,unknown,10.0,oscar,1.0,unknown,49.0
176154,tt1302067,2 wins & 1 nomination.,,,unknown,2.0,,,unknown,1.0
176155,tt0935075,nominated for 1 oscar. another 7 wins & 40 nominations.,,,unknown,7.0,oscar,1.0,unknown,40.0
176156,tt0970866,3 wins & 5 nominations.,,,unknown,3.0,,,unknown,5.0
176157,tt1403865,nominated for 10 oscars. another 37 wins & 153 nominations.,,,unknown,37.0,oscar,10.0,unknown,153.0
176158,tt1421051,4 wins & 7 nominations.,,,unknown,4.0,,,unknown,7.0
176159,tt1320261,3 nominations.,,,,,,,unknown,3.0
176160,tt0775489,nominated for 1 oscar. another 6 wins & 30 nominations.,,,unknown,6.0,oscar,1.0,unknown,30.0
176161,tt1120985,nominated for 1 oscar. another 9 wins & 52 nominations.,,,unknown,9.0,oscar,1.0,unknown,52.0
176162,tt1164999,nominated for 2 oscars. another 18 wins & 45 nominations.,,,unknown,18.0,oscar,2.0,unknown,45.0
176163,tt1201607,nominated for 3 oscars. another 45 wins & 91 nominations.,,,unknown,45.0,oscar,3.0,unknown,91.0
176164,tt1399103,nominated for 3 oscars. another 10 wins & 39 nominations.,,,unknown,10.0,oscar,3.0,unknown,39.0
176165,tt1324999,11 wins & 22 nominations.,,,unknown,11.0,,,unknown,22.0
176166,tt1229238,5 wins & 30 nominations.,,,unknown,5.0,,,unknown,30.0
176167,tt1596343,9 wins & 21 nominations.,,,unknown,9.0,,,unknown,21.0
176168,tt1411697,5 wins & 18 nominations.,,,unknown,5.0,,,unknown,18.0
176169,tt0472181,2 wins & 8 nominations.,,,unknown,2.0,,,unknown,8.0
176170,tt1216475,nominated for 1 golden globe. another 1 win & 18 nominations.,,,unknown,1.0,golden globe,1.0,unknown,18.0
176171,tt1832453,1 nomination.,,,,,,,unknown,1.0
176172,tt1655442,won 5 oscars. another 145 wins & 188 nominations.,oscar,5.0,unknown,145.0,,,unknown,188.0
176173,tt1033575,won 1 oscar. another 66 wins & 142 nominations.,oscar,1.0,unknown,66.0,,,unknown,142.0
176174,tt1454029,won 1 oscar. another 79 wins & 116 nominations.,oscar,1.0,unknown,79.0,,,unknown,116.0
176175,tt1210166,nominated for 6 oscars. another 29 wins & 75 nominations.,,,unknown,29.0,oscar,6.0,unknown,75.0
176176,tt1605783,won 1 oscar. another 24 wins & 101 nominations.,oscar,1.0,unknown,24.0,,,unknown,101.0
176177,tt1192628,won 1 oscar. another 45 wins & 24 nominations.,oscar,1.0,unknown,45.0,,,unknown,24.0
176178,tt1204342,won 1 oscar. another 16 wins & 43 nominations.,oscar,1.0,unknown,16.0,,,unknown,43.0
176179,tt1832382,won 1 oscar. another 82 wins & 45 nominations.,oscar,1.0,unknown,82.0,,,unknown,45.0
176181,tt0479997,2 nominations.,,,,,,,unknown,2.0
176182,tt0990407,4 wins & 7 nominations.,,,unknown,4.0,,,unknown,7.0
176183,tt1411238,2 wins & 6 nominations.,,,unknown,2.0,,,unknown,6.0
176184,tt1578275,1 nomination.,,,,,,,unknown,1.0
176185,tt1540133,nominated for 1 golden globe. another 14 wins & 25 nominations.,,,unknown,14.0,golden globe,1.0,unknown,25.0
176186,tt1242599,5 wins & 8 nominations.,,,unknown,5.0,,,unknown,8.0
176187,tt1640459,1 win & 4 nominations.,,,unknown,1.0,,,unknown,4.0
176188,tt1233334,15 wins & 28 nominations.,,,unknown,15.0,,,unknown,28.0
176189,tt1767382,1 win & 2 nominations.,,,unknown,1.0,,,unknown,2.0
176190,tt1606392,5 wins & 22 nominations.,,,unknown,5.0,,,unknown,22.0
176191,tt1270262,2 nominations.,,,,,,,unknown,2.0
176192,tt1758692,9 wins & 6 nominations.,,,unknown,9.0,,,unknown,6.0
176193,tt1477837,1 win & 4 nominations.,,,unknown,1.0,,,unknown,4.0
176194,tt0377981,nominated for 1 golden globe. another 1 win & 10 nominations.,,,unknown,1.0,golden globe,1.0,unknown,10.0
176195,tt1562568,1 win & 7 nominations.,,,unknown,1.0,,,unknown,7.0
176196,tt1748207,1 win & 7 nominations.,,,unknown,1.0,,,unknown,7.0
176197,tt1675192,42 wins & 36 nominations.,,,unknown,42.0,,,unknown,36.0
176198,tt1615147,nominated for 1 oscar. another 8 wins & 23 nominations.,,,unknown,8.0,oscar,1.0,unknown,23.0
176199,tt1161864,1 win & 5 nominations.,,,unknown,1.0,,,unknown,5.0
176200,tt0472399,1 nomination.,,,,,,,unknown,1.0
176201,tt0881320,1 win & 1 nomination.,,,unknown,1.0,,,unknown,1.0
176202,tt1265990,7 nominations.,,,,,,,unknown,7.0
176203,tt1034389,1 nomination.,,,,,,,unknown,1.0
176204,tt1702443,2 wins & 7 nominations.,,,unknown,2.0,,,unknown,7.0
176205,tt1385826,1 win & 9 nominations.,,,unknown,1.0,,,unknown,9.0
176206,tt1092026,2 wins & 9 nominations.,,,unknown,2.0,,,unknown,9.0
176207,tt1464174,4 nominations.,,,,,,,unknown,4.0
176208,tt1464540,1 win & 1 nomination.,,,unknown,1.0,,,unknown,1.0
176209,tt1502404,1 win & 6 nominations.,,,unknown,1.0,,,unknown,6.0
176211,tt0810922,1 nomination.,,,,,,,unknown,1.0
176212,tt1152398,1 win & 1 nomination.,,,unknown,1.0,,,unknown,1.0
176213,tt1486185,5 nominations.,,,,,,,unknown,5.0
176214,tt1217613,1 win & 3 nominations.,,,unknown,1.0,,,unknown,3.0
176215,tt1219289,2 wins & 8 nominations.,,,unknown,2.0,,,unknown,8.0
176216,tt1189340,1 nomination.,,,,,,,unknown,1.0
176217,tt1305591,2 nominations.,,,,,,,unknown,2.0
176218,tt0945513,1 win & 8 nominations.,,,unknown,1.0,,,unknown,8.0
176219,tt1478964,nominated for 1 bafta film award. another 20 wins & 36 nominations.,,,unknown,20.0,bafta,1.0,unknown,36.0
176221,tt1535616,1 win & 5 nominations.,,,unknown,1.0,,,unknown,5.0
176222,tt1321860,2 wins & 5 nominations.,,,unknown,2.0,,,unknown,5.0
176223,tt1436562,nominated for 1 oscar. another 3 wins & 29 nominations.,,,unknown,3.0,oscar,1.0,unknown,29.0
176224,tt1650043,2 wins & 5 nominations.,,,unknown,2.0,,,unknown,5.0
176225,tt0978764,1 win & 10 nominations.,,,unknown,1.0,,,unknown,10.0
176226,tt1411704,2 nominations.,,,,,,,unknown,2.0
176227,tt0993842,8 wins & 25 nominations.,,,unknown,8.0,,,unknown,25.0
176228,tt1334512,3 wins & 6 nominations.,,,unknown,3.0,,,unknown,6.0
176229,tt1596346,1 win & 12 nominations.,,,unknown,1.0,,,unknown,12.0
176230,tt1240982,1 win & 3 nominations.,,,unknown,1.0,,,unknown,3.0
176231,tt1262416,1 win & 6 nominations.,,,unknown,1.0,,,unknown,6.0
176232,tt0480239,1 win.,,,unknown,1.0,,,,
176233,tt1449283,2 wins & 25 nominations.,,,unknown,2.0,,,unknown,25.0
176234,tt0800369,5 wins & 30 nominations.,,,unknown,5.0,,,unknown,30.0
176235,tt0844993,1 win & 1 nomination.,,,unknown,1.0,,,unknown,1.0
176236,tt1478338,nominated for 2 oscars. another 25 wins & 69 nominations.,,,unknown,25.0,oscar,2.0,unknown,69.0
176237,tt1640484,3 wins & 13 nominations.,,,unknown,3.0,,,unknown,13.0
176238,tt0491152,5 nominations.,,,,,,,unknown,5.0
176239,tt1242460,nominated for 1 golden globe. another 27 wins & 62 nominations.,,,unknown,27.0,golden globe,1.0,unknown,62.0
176240,tt1498569,1 nomination.,,,,,,,unknown,1.0
176241,tt0822847,3 nominations.,,,,,,,unknown,3.0
176242,tt1445520,nominated for 1 oscar. another 14 wins & 8 nominations.,,,unknown,14.0,oscar,1.0,unknown,8.0
176243,tt0478304,nominated for 3 oscars. another 111 wins & 117 nominations.,,,unknown,111.0,oscar,3.0,unknown,117.0
176244,tt1772424,8 wins & 4 nominations.,,,unknown,8.0,,,unknown,4.0
176245,tt1527186,34 wins & 89 nominations.,,,unknown,34.0,,,unknown,89.0
176246,tt1189073,nominated for 1 golden globe. another 27 wins & 66 nominations.,,,unknown,27.0,golden globe,1.0,unknown,66.0
176247,tt0780504,nominated for 1 oscar. another 77 wins & 170 nominations.,,,unknown,77.0,oscar,1.0,unknown,170.0
176248,tt1667905,9 wins & 14 nominations.,,,unknown,9.0,,,unknown,14.0
176249,tt1827487,19 wins & 26 nominations.,,,unknown,19.0,,,unknown,26.0
176251,tt1650062,11 wins & 67 nominations.,,,unknown,11.0,,,unknown,67.0
176252,tt1133985,3 wins & 6 nominations.,,,unknown,3.0,,,unknown,6.0
176253,tt1396218,1 win & 3 nominations.,,,unknown,1.0,,,unknown,3.0
176254,tt1891757,1 win & 2 nominations.,,,unknown,1.0,,,unknown,2.0
176255,tt1583420,3 nominations.,,,,,,,unknown,3.0
176256,tt1499658,3 wins & 11 nominations.,,,unknown,3.0,,,unknown,11.0
176257,tt1067774,5 nominations.,,,,,,,unknown,5.0
176258,tt1763280,1 nomination.,,,,,,,unknown,1.0
176259,tt1222817,1 win & 2 nominations.,,,unknown,1.0,,,unknown,2.0
176260,tt1814836,nominated for 1 bafta film award. another 15 wins & 28 nominations.,,,unknown,15.0,bafta,1.0,unknown,28.0
176261,tt0458339,3 wins & 46 nominations.,,,unknown,3.0,,,unknown,46.0
176262,tt1632708,1 win & 5 nominations.,,,unknown,1.0,,,unknown,5.0
176263,tt0409847,1 win & 16 nominations.,,,unknown,1.0,,,unknown,16.0
176264,tt1657507,2 wins & 5 nominations.,,,unknown,2.0,,,unknown,5.0
176265,tt1488555,1 nomination.,,,,,,,unknown,1.0
176266,tt1318514,nominated for 1 oscar. another 21 wins & 42 nominations.,,,unknown,21.0,oscar,1.0,unknown,42.0
176267,tt2011971,nominated for 1 oscar. another 30 wins & 12 nominations.,,,unknown,30.0,oscar,1.0,unknown,12.0
176268,tt1563738,1 win & 2 nominations.,,,unknown,1.0,,,unknown,2.0
176270,tt1438176,2 wins & 8 nominations.,,,unknown,2.0,,,unknown,8.0
176271,tt1600195,2 wins & 3 nominations.,,,unknown,2.0,,,unknown,3.0
176272,tt1630036,2 wins & 2 nominations.,,,unknown,2.0,,,unknown,2.0
176273,tt1614989,nominated for 1 bafta film award. another 8 wins & 11 nominations.,,,unknown,8.0,bafta,1.0,unknown,11.0
176274,tt1124035,nominated for 1 oscar. another 9 wins & 34 nominations.,,,unknown,9.0,oscar,1.0,unknown,34.0
176275,tt1692486,nominated for 2 golden globes. another 7 wins & 19 nominations.,,,unknown,7.0,golden globe,2.0,unknown,19.0
176276,tt1536048,nominated for 1 oscar. another 4 wins & 4 nominations.,,,unknown,4.0,oscar,1.0,unknown,4.0
176277,tt1602098,nominated for 3 oscars. another 19 wins & 39 nominations.,,,unknown,19.0,oscar,3.0,unknown,39.0
176278,tt1772240,1 win & 2 nominations.,,,unknown,1.0,,,unknown,2.0
176279,tt1571222,nominated for 1 golden globe. another 18 wins & 27 nominations.,,,unknown,18.0,golden globe,1.0,unknown,27.0
176280,tt1633356,1 nomination.,,,,,,,unknown,1.0
176281,tt1598778,2 wins & 13 nominations.,,,unknown,2.0,,,unknown,13.0
176282,tt1723811,nominated for 1 golden globe. another 49 wins & 89 nominations.,,,unknown,49.0,golden globe,1.0,unknown,89.0
176283,tt1340800,nominated for 3 oscars. another 35 wins & 94 nominations.,,,unknown,35.0,oscar,3.0,unknown,94.0
176284,tt1521197,nominated for 1 oscar. another 7 wins & 8 nominations.,,,unknown,7.0,oscar,1.0,unknown,8.0
176285,tt0433035,nominated for 1 oscar. another 2 wins & 5 nominations.,,,unknown,2.0,oscar,1.0,unknown,5.0
176286,tt1462014,1 nomination.,,,,,,,unknown,1.0
176287,tt1592281,3 wins & 18 nominations.,,,unknown,3.0,,,unknown,18.0
176288,tt1605777,2 nominations.,,,,,,,unknown,2.0
176289,tt1726669,9 wins & 20 nominations.,,,unknown,9.0,,,unknown,20.0
176290,tt1899353,6 wins & 12 nominations.,,,unknown,6.0,,,unknown,12.0
176291,tt1291584,nominated for 1 oscar. another 6 wins & 20 nominations.,,,unknown,6.0,oscar,1.0,unknown,20.0
176293,tt1456635,1 win & 13 nominations.,,,unknown,1.0,,,unknown,13.0
176294,tt1448755,2 wins & 7 nominations.,,,unknown,2.0,,,unknown,7.0
176295,tt1640548,3 wins & 5 nominations.,,,unknown,3.0,,,unknown,5.0
176296,tt1441952,nominated for 3 golden globes. another 3 nominations.,,,,,golden globe,3.0,unknown,3.0
176298,tt1680045,1 nomination.,,,,,,,unknown,1.0
176299,tt1306980,nominated for 2 golden globes. another 12 wins & 25 nominations.,,,unknown,12.0,golden globe,2.0,unknown,25.0
176300,tt1720114,9 wins & 13 nominations.,,,unknown,9.0,,,unknown,13.0
176302,tt1634122,2 nominations.,,,,,,,unknown,2.0
176303,tt1742650,2 wins & 2 nominations.,,,unknown,2.0,,,unknown,2.0
176304,tt0999913,2 nominations.,,,,,,,unknown,2.0
176305,tt1551641,2 wins & 5 nominations.,,,unknown,2.0,,,unknown,5.0
176306,tt1703231,4 wins & 3 nominations.,,,unknown,4.0,,,unknown,3.0
176307,tt1564349,2 wins & 4 nominations.,,,unknown,2.0,,,unknown,4.0
176308,tt0466893,9 wins & 17 nominations.,,,unknown,9.0,,,unknown,17.0
176309,tt2048877,2 wins & 2 nominations.,,,unknown,2.0,,,unknown,2.0
176310,tt1068242,3 nominations.,,,,,,,unknown,3.0
176311,tt1655420,nominated for 2 oscars. another 19 wins & 59 nominations.,,,unknown,19.0,oscar,2.0,unknown,59.0
176312,tt0970179,won 5 oscars. another 57 wins & 186 nominations.,oscar,5.0,unknown,57.0,,,unknown,186.0
176313,tt0905372,5 nominations.,,,,,,,unknown,5.0
176314,tt0376136,2 wins & 4 nominations.,,,unknown,2.0,,,unknown,4.0
176315,tt1053810,1 win.,,,unknown,1.0,,,,
176316,tt1778304,1 win & 6 nominations.,,,unknown,1.0,,,unknown,6.0
176317,tt2053352,1 win & 3 nominations.,,,unknown,1.0,,,unknown,3.0
176319,tt0448694,nominated for 1 oscar. another 9 wins & 42 nominations.,,,unknown,9.0,oscar,1.0,unknown,42.0
176320,tt0471042,3 nominations.,,,,,,,unknown,3.0
176321,tt1720182,2 wins & 1 nomination.,,,unknown,2.0,,,unknown,1.0
176322,tt1675434,nominated for 1 golden globe. another 35 wins & 39 nominations.,,,unknown,35.0,golden globe,1.0,unknown,39.0
176323,tt1616195,nominated for 1 golden globe. another 5 wins & 16 nominations.,,,unknown,5.0,golden globe,1.0,unknown,16.0
