,movie_id,writer_name,writer_role
30815,tt0029837,jacques natanson,dialogue
30816,tt2969656,kin-yee au,original screenplay
30817,tt2969656,nai-hoi yau,original screenplay
30818,tt5642962,masha angel,story and screen play
30819,tt5642962,snigdha p. roy,narrative
30820,tt0057919,talbot rothwell,original screenplay
30821,tt0130094,robert r. snody,story
30822,tt0424250,lynton hudson,english version
30823,tt0188143,w.s. gilbert,operetta
30824,tt3618532,georgia brough,story
30825,tt0180732,bojana andric,collaborator
30826,tt0349528,albert herman,scenario
30827,tt0349528,albert herman,story
30828,tt2148236,dan harmon,characters
30829,tt0038183,aldo de benedetti,screenplay
30830,tt0038183,aldo de benedetti,story
30831,tt0218944,jim neu,dialogue
30832,tt5288390,ryan von czarnecki,screenplay
30833,tt5288390,ryan von czarnecki,story
30834,tt1891970,michael adam hamilton,additional material written by
30835,tt0340172,dries waterschoot,translator
30836,tt3117510,graham keyte,script writer
30837,tt1700844,terence rattigan,play
30838,tt1700844,terence davies,adaptation
30839,tt0013760,c. gardner sullivan,story
30840,tt0112818,helen prejean,book
30841,tt0093407,bret easton ellis,novel
30842,tt0093407,harley peyton,screenplay
30843,tt0216848,colette,novel
30844,tt0216848,jean-pierre grédy,dialogue
30845,tt0216848,jacques manuel,scenario
30846,tt1432126,chris hobbi,screenplay
30847,tt1432126,joseph mccain,screenplay
30848,tt1432126,nathan voltz,screenplay
30849,tt6697760,nancy grace,characters
30850,tt3584408,alex howat,story
30851,tt4005678,aldixander,screenplay
30852,tt4005678,aurelia prinisha,screenplay
30853,tt0008771,bertie badger moyers,story
30854,tt3075992,tony ranasinghe,screenplay
30855,tt3075992,g.b. senanayake,story
30856,tt0038833,roy chanslor,screenplay
30857,tt0038833,robert carson,based on colliers magazine serial
30858,tt0003987,clay m. greene,play
30859,tt0003987,bennet musson,adaptation
30860,tt6047684,martha williamson,created by
30861,tt6047684,martha williamson,story by
30862,tt6047684,brandi harkonen,story by
30863,tt6047684,martha williamson,teleplay by
30864,tt0291149,masao adachi,script
30865,tt0291149,mayumi inaba,original novel
30866,tt0291149,shosei shinma,script
30867,tt0291149,kôji wakamatsu,planning
30868,tt0464738,e.w. sargent,story
30869,tt3502930,leonie yue,story
30870,tt0912585,mark bailey,story editor
30871,tt1418815,mike relon makiling,screenplay
30872,tt0015207,alan pearl,story
30873,tt0015207,alan pearl,scenario
30874,tt4728922,julian a.ch. kernbach,story
30875,tt4728922,antonio muñoz,story
30876,tt5445884,buenaventure ben,screenplay
30877,tt5445884,ben buenaventure,screenplay
30878,tt5445884,pianing de pano jr.,story
30879,tt2598838,stacy-love beliziare,creator
30880,tt2598838,valdi-agaelle beliziare,creator
30881,tt0061122,blanche hanalis,screenplay
30882,tt0061122,jane trahey,based on a novel by
30883,tt1260500,toto belano,story
30884,tt1260500,jose javier reyes,story
30885,tt1467269,ken'ichi yamamoto,based on the novel by
30886,tt1467269,yoshi yokota,screenplay
30887,tt0437627,william h. clifford,scenario
30888,tt0437627,thomas h. ince,story
30889,tt0115710,nick villiers,story
30890,tt0115710,bob rafelson,story
30891,tt0115710,nick villiers,screenplay
30892,tt0115710,alison cross,screenplay
30893,tt1067579,david hummer,developer
30894,tt4843046,gregg rossen,based on characters created by
30895,tt4843046,brian sawyer,based on characters created by
30896,tt4843046,gregg rossen,teleplay
30897,tt4843046,brian sawyer,teleplay
30898,tt4843046,tippi dobrofsky,teleplay
30899,tt4843046,neal h. dobrofsky,teleplay
30900,tt4843046,gregg rossen,story
30901,tt4843046,brian sawyer,story
30902,tt2128493,tomohiro koizumi,manga
30903,tt2128493,kôsuke hishinuma,screenplay
30904,tt3385190,riley hooper,story
30905,tt0067208,péter nádas,dialogue
30906,tt1500858,ramiro hernandez,story
30907,tt0089371,ying wong,story
30908,tt0099052,don jakoby,story
30909,tt0099052,al williams,story
30910,tt0099052,don jakoby,screenplay
30911,tt0099052,wesley strick,screenplay
30912,tt0070062,gianni martucci,screenplay
30913,tt0070062,gianni martucci,story
30914,tt0401445,marc klein,screenplay
30915,tt0401445,peter mayle,novel
30916,tt2238955,james young deer,story
30917,tt0438577,milly schoenbaum,based on a story by
30918,tt0173387,halldór laxness,book
30919,tt0176126,paul mitton,episode
30920,tt0013226,james britton,story
30921,tt0013226,paul hurst,scenario
30922,tt6580394,scotty mullen,screenplay
30923,tt0233305,trey stokes,screen story
30924,tt0100950,aljean harmetz,book
30925,tt0100950,john fricke,book
30926,tt0100950,jay scarfone,book
30927,tt0100950,william stillman,book
30928,tt0026823,edward childs carpenter,play
30929,tt0026823,walter c. hackett,play
30930,tt0026823,frank davis,screenplay
30931,tt2988216,douglas knox,creator
30932,tt4612368,karen hanna,story editor
30933,tt4612368,devi singh,story by
30934,tt4612368,shevon singh,story by
30935,tt1993289,e. charlton-trujillo,original screenplay
30936,tt1993289,josh flowers,contributing writer
30937,tt4459686,james kaloko,rumored
30938,tt4459686,acritic namedkevin,rumored
30939,tt4459686,alex vargas,story
30940,tt0025320,j.o.c. orton,story
30941,tt2186038,jason olenick,story
30942,tt0044014,thorold dickinson,from his original story
30943,tt0044014,joyce cary,with acknowledgements to
30944,tt0044014,thorold dickinson,screenplay
30945,tt0044014,wolfgang wilhelm,screenplay
30946,tt0044014,christianna brand,additional dialogue
30947,tt2330917,brandon mccormick,story
30948,tt0008157,f. hopkinson smith,story
30949,tt0008157,stephen rounds,scenario
30950,tt0008157,elliott j. clawson,scenario
30951,tt3714658,raven benitez,story
30952,tt5971394,alon bar,story
30953,tt5971394,mary pocrnic,story
30954,tt5971394,mary pocrnic,teleplay by
30955,tt5971394,nancy sexton,story
30956,tt2427502,jens jonsson,screenplay
30957,tt2427502,jens jonsson,story
30958,tt2427502,maria karlsson,screenplay
30959,tt2427502,jens lapidus,novel
30960,tt2427502,fredrik wikström,story
30961,tt0027863,john w. krafft,screenplay
30962,tt0027863,dorrell mcgowan,story
30963,tt0027863,stuart e. mcgowan,story
30964,tt0003625,leo tolstoy,novel
30965,tt0058237,sandro continenza,story
30966,tt0058237,alberto de martino,screenplay
30967,tt0058237,alberto de martino,story
30968,tt0002933,lois weber,scenario
30969,tt0059170,jackie moran,screenplay
30970,tt0059170,russ meyer,original story
30971,tt3173528,simon o'neill,script writer
30972,tt0005615,mary shelley,novel
30973,tt0046790,sydney boehm,screenplay
30974,tt0046790,sydney boehm,story
30975,tt0319112,herbert keith,play
30976,tt0319112,james leader,play
30977,tt1438535,hannah arendt,additional material
30978,tt1438535,walter benjamin,additional material
30979,tt1438535,léon brunschvicg,additional material
30980,tt1438535,jean-paul curnier,additional material
30981,tt1438535,jacques derrida,additional material
30982,tt1438535,roland dubillard,additional material
30983,tt1438535,jean giraudoux,additional material
30984,tt1438535,jean-paul sartre,additional material
30985,tt1438535,jean tardieu,additional material
30986,tt1438535,otto von bismarck,additional material
30987,tt0150420,jack cosgriff,story
30988,tt0926349,matt frame,adaptation
30989,tt0017078,h.m. walker,titles
30990,tt0056463,gustav kampendonk,screenplay
30991,tt0056463,luis trenker,idea and screenplay
30992,tt0012393,marjorie benton cooke,novel
30993,tt1383242,elisa amoruso,story
30994,tt1383242,claudio noce,story
30995,tt1383242,diego ribon,story
30996,tt1383242,claudio noce,screenplay
30997,tt1383242,heidrun schleef,screenplay
30998,tt1383242,diego ribon,screenplay
30999,tt1383242,elisa amoruso,screenplay
31000,tt2223716,adel ben bella,story
31001,tt2445620,casey ford alexander,story
31002,tt0041877,viktor rydberg,book
31003,tt0041877,pierre véry,screenplay
31004,tt0041877,christian-jaque,screenplay
31005,tt0041877,bertil malmberg,dialogue
31006,tt0041877,romney brent,dialogue
31007,tt3279838,arne bystrom,story
31008,tt3279838,isaiah corey,story
31009,tt5904322,sherry peterson,story developed by
31010,tt1505350,robinson monegro,story
31011,tt5926548,lászló mohácsi,screenplay
31012,tt5625492,gustav baldassini,story
31013,tt0021292,dorothy farnum,screenplay
31014,tt0021292,arthur hopkins,play
31015,tt0021292,edwin justus mayer,dialogue
31016,tt0021292,leo tolstoy,play
31017,tt0043051,lionel brown,play
31018,tt0043051,godfrey grayson,shooting script
31019,tt0043051,reginald long,screenplay
31020,tt0042902,claude boissol,dialogue
31021,tt0042902,claude boissol,screenplay
31022,tt0042902,louis d'yvré,dialogue
31023,tt0042902,louis d'yvré,screenplay
31024,tt3505972,peter gutiérrez,storyline consultant
31025,tt0228301,lawrence david foldes,story
31026,tt0228301,grafton s. harper,story
31027,tt0228301,carol hay,story
31028,tt0228301,david ruprecht,story
31029,tt0228301,steven f. zambo,story
31030,tt6417762,avinash balekkala,screenplay & dialogue
31031,tt6417762,pannaga bharana,stor
31032,tt6417762,prathibha nandakumar,dialogue
31033,tt6417762,athi sankar,screenplay & dialogue
31034,tt6417762,sathyaprakash,dialogue
31035,tt6417762,suni,dialogue
31036,tt3140634,óscar gonzález,screenplay
31037,tt3689698,kevan sidney,story
31038,tt0227563,dennis turner,story
31039,tt0227563,dennis turner,teleplay
31040,tt0227563,jayne martin,teleplay
31041,tt5769536,sam de surra,story
31042,tt5769536,david larsen,story
31043,tt2355727,michael d. walters,screenplay
31044,tt0057904,nino stresa,story
31045,tt0057904,nino stresa,screenplay
31046,tt0057904,luciano martino,screenplay
31047,tt0066515,alan marshall,novel
31048,tt5436228,steven knight,screenplay
31049,tt2879514,dawn cody,creator
31050,tt0217493,george tan,screenplay
31051,tt2752898,anna martemucci,created by
31052,tt2752898,victor quinaz,created by
31053,tt3106102,federico alotto,story
31054,tt3106102,emanuela kalb,screenplay
31055,tt2752532,sarah matsumoto,story
31056,tt2752532,yuki parker,story
31057,tt1741195,wynyard browne,play
31058,tt0020356,ray harris,adaptation
31059,tt0020356,john w. krafft,titles
31060,tt0020356,joseph f. poland,story
31061,tt4250084,bradley jones,story
31062,tt2594252,steve punt,additional material
31063,tt1632679,andrew hutton,adaptation
31064,tt1632679,alan yentob,adaptation
31065,tt1632679,theo van gogh,letters
31066,tt1632679,vincent van gogh,letters
31067,tt0088291,jimmy sangster,teleplay
31068,tt0088291,richard a. guttman,teleplay
31069,tt0088291,vincent bono,story
31070,tt6351318,garrett cline,story
31071,tt0248856,lois weber,scenario
31072,tt0106407,vedavyas,"story ""mahabharatha"""
31073,tt6193992,hisakatsu kuroki,teleplay
31074,tt0073340,yûichirô miura,based on the diary of
31075,tt0035334,elizabeth beecher,screenplay
31076,tt0035334,oliver drake,original story
31077,tt1665781,rick rosner,creator
31078,tt0430457,ken sanders,story
31079,tt0009264,charles logue,story
31080,tt0009264,j. clarkson miller,scenario
31081,tt3004740,alberto martinez,story
31082,tt0090297,dick clement,screenplay
31083,tt0090297,ian la frenais,screenplay
31084,tt0090297,bill persky,screenplay
31085,tt0090297,bill persky,story
31086,tt5755040,richard griffin,adaptation
31087,tt0454573,george kaplan,screenplay
31088,tt0454573,michael raven,screenplay
31089,tt0462580,damián romay,screenplay
31090,tt0026609,john farrow,original story and screenplay
31091,tt2073016,noam fitoussi,original idea
31092,tt2073016,lorraine lévy,screenplay
31093,tt2073016,nathalie saugeon,screenplay
31094,tt1817191,frederique deghelt,novel
31095,tt1817191,claire lemaréchal,screenplay
31096,tt1817191,sylvie testud,screenplay
31097,tt5125930,sergio bizzio,novel
31098,tt5125930,sergio bizzio,screenplay
31099,tt5125930,caetano gotardo,screenplay
31100,tt5125930,lucía puenzo,screenplay
31101,tt0010476,william s. hart,story
31102,tt0010476,lambert hillyer,scenario
31103,tt1611173,takeshi yoshida,teleplay
31104,tt2158605,al lewis,story
31105,tt2158605,betty macdonald,characters
31106,tt0065948,tadeusz borowski,stories
31107,tt0903624,fran walsh,screenplay
31108,tt0903624,philippa boyens,screenplay
31109,tt0903624,peter jackson,screenplay
31110,tt0903624,guillermo del toro,screenplay
31111,tt0903624,j.r.r. tolkien,novel
31112,tt0347295,rube goldberg,cartoon
31113,tt3088200,jay proctor,concept
31114,tt0023428,oliver drake,adaptation
31115,tt0023428,ethel hill,continuity
31116,tt0023428,frederick ryter,story
31117,tt5447136,sameer abdul,screenplay and dialogue
31118,tt5447136,rohith v.s.,story
31119,tt0088393,ellen collett,story
31120,tt0088393,frederick bailey,screenplay
31121,tt0088393,cameron frankley,creator: sandman dialogue
31122,tt0088393,keith mortimer,creator: sandman dialogue
31123,tt0088393,joseph williams,creator: sandman dialogue
31124,tt0088393,frank wolfe,creator: sandman dialogue
31125,tt1537968,miguel angel hurtado,writer & dialogue
31126,tt0031314,jerome cady,screenplay
31127,tt0031314,dalton trumbo,screenplay
31128,tt0031314,nathanael west,screenplay
31129,tt0031314,richard carroll,story
31130,tt0047351,kazimierz kozniewski,novel
31131,tt0047351,kazimierz kozniewski,screenplay
31132,tt0457962,gordon farr,creator
31133,tt0457962,arnold kane,creator
31134,tt1308647,will lautzenheiser,screenplay
31135,tt1308647,bret lott,novel
31136,tt1308647,suzi ryder,screenplay
31137,tt0252018,purnendu pattrea,screenplay
31138,tt1700845,claire tomalin,book
31139,tt0240874,jack scholl,screenplay
31140,tt0015030,louis d. lighton,adaptation
31141,tt0015030,hope loring,adaptation
31142,tt0015030,mary roberts rinehart,novel
31143,tt0015030,raymond l. schrock,adaptation
31144,tt2062495,jhemp hoscheid,adaptation
31145,tt0046722,l.l. foreman,novel
31146,tt0046722,don martin,screenplay
31147,tt1387209,richard powanda,screenplay
31148,tt4800330,thomas pynchon,novel
31149,tt0178305,josé a. bugliot,play
31150,tt0178305,rafael josé de rosa,play
31151,tt3526222,zac coleman,story
31152,tt3526222,craig deering,additional story
31153,tt3526222,scott helfrich,additional story
31154,tt0198422,hattie bilson,original screenplay
31155,tt0386088,albert black,screenplay
31156,tt0386088,william faulkner,story
31157,tt0386088,lily trayes,screenplay
31158,tt1758733,tim limon,story
31159,tt0008531,charlotte walton ayres,story
31160,tt1663147,micah fitzerman-blue,screenplay
31161,tt1663147,noah harpster,screenplay
31162,tt1663147,tim o'brien,novel
31163,tt6060238,tobias ellehammer,concept
31164,tt1198407,hans christian andersen,story
31165,tt1198407,maxine fisher,script
31166,tt1198407,joshua m. greene,script
31167,tt1198407,marek buchwald,script
31168,tt1313096,jamie elliott,original story
31169,tt2012578,felix forsman,travelogue
31170,tt4574498,oscar rodriguez,story
31171,tt0236345,tomomi muramatsu,novel
31172,tt0175581,dobroslav chrobak,novel
31173,tt2378063,jenna guercio,story
31174,tt0042474,michael hogan,screenplay
31175,tt0042474,robert libott,screenplay
31176,tt0042474,frank burt,screenplay
31177,tt0042474,rafael sabatini,novel
31178,tt1112686,david castell,screenplay
31179,tt0264205,vasif ongören,play
31180,tt1367217,jackie ruggiero-jacobson,play
31181,tt0303246,thomas l. miller,story
31182,tt0303246,irving sunasky,screenplay
31183,tt0303246,irving sunasky,story
31184,tt0238428,oscar wilde,play
31185,tt0051396,mario monicelli,screenplay
31186,tt1220672,martin l. andersen,story
31187,tt1220672,angela soper,screenplay
31188,tt1608626,brian skiba,screenplay
31189,tt1857921,craig nachsin,story
31190,tt1857921,rob horwitz,screenplay
31191,tt2310204,bret harte,story
31192,tt2310204,ed schnabel,screenplay
31193,tt0122494,gianni rodari,fairy tale
31194,tt0122494,shelly altman,script
31195,tt4250834,simon begemann,screenplay
31196,tt4250834,jan jungbluth,screenplay
31197,tt4250834,andreas schultze,screenplay
31198,tt2202650,sean finley,story
31199,tt0087682,gérard brach,screenplay
31200,tt0087682,andrey konchalovskiy,screenplay
31201,tt0087682,paul zindel,screenplay
31202,tt0087682,marjorie david,screenplay
31203,tt0150211,nicole de buron,scenario
31204,tt0150211,nicole de buron,adaptation
31205,tt0150211,robert pouret,adaptation
31206,tt0365784,rudolph dirks,comic strip the katzenjammer kids
31207,tt3158992,alison hodgson richards,story
31208,tt4081060,tim binding,novel
31209,tt0817302,hal roach,story
31210,tt3908834,moosa saleem,screenplay
31211,tt2049489,erik c. bloomquist,screenplay
31212,tt0189370,hie kang,screenplay
31213,tt0189370,hong-joon kim,screenplay
31214,tt0189370,jeong-wook lee,screenplay
31215,tt0150876,joe stultz,story
